yearID,home_win,home_team,h_PTS,h_TRB,h_AST,h_STL,h_BLK,h_TOV,h_3P,away_team,a_PTS,a_TRB,a_AST,a_STL,a_BLK,a_TOV,a_3P
2006,1,Detroit Pistons,96.8,40.5,24.0,7.1,6.0,11.4,6.8,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7
2006,1,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9
2006,0,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4
2006,0,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3
2006,1,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6
2006,0,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5
2006,0,Minnesota Timberwolves,91.7,39.4,20.9,6.8,5.7,14.5,3.8,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4
2006,0,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1
2006,0,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2
2006,0,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4,Detroit Pistons,96.8,40.5,24.0,7.1,6.0,11.4,6.8
2006,0,Chicago Bulls,97.8,42.8,22.0,6.2,4.2,14.9,6.8,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8
2006,1,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5
2006,0,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2
2006,0,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1
2006,1,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7
2006,0,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1,Milwaukee Bucks,97.8,41.2,21.6,7.3,3.3,14.6,6.2
2006,1,Phoenix Suns,108.4,41.8,26.6,6.7,5.0,13.3,10.2,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8
2006,0,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4
2006,0,Minnesota Timberwolves,91.7,39.4,20.9,6.8,5.7,14.5,3.8,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5
2006,1,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9
2006,1,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0,Phoenix Suns,108.4,41.8,26.6,6.7,5.0,13.3,10.2
2006,0,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3,Los Angeles Lakers,99.4,42.2,21.1,7.7,4.3,13.9,6.7
2006,1,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4
2006,1,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2
2006,0,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1
2006,0,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5,Minnesota Timberwolves,91.7,39.4,20.9,6.8,5.7,14.5,3.8
2006,1,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4,Chicago Bulls,97.8,42.8,22.0,6.2,4.2,14.9,6.8
2006,1,Los Angeles Lakers,99.4,42.2,21.1,7.7,4.3,13.9,6.7,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2
2006,0,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2
2006,1,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6,Milwaukee Bucks,97.8,41.2,21.6,7.3,3.3,14.6,6.2
2006,1,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7
2006,1,Detroit Pistons,96.8,40.5,24.0,7.1,6.0,11.4,6.8,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0
2006,0,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1
2006,0,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6
2006,1,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1
2006,0,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7
2006,1,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2
2006,0,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8
2006,0,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5
2006,0,Los Angeles Lakers,99.4,42.2,21.1,7.7,4.3,13.9,6.7,Minnesota Timberwolves,91.7,39.4,20.9,6.8,5.7,14.5,3.8
2006,1,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7
2006,0,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6,Chicago Bulls,97.8,42.8,22.0,6.2,4.2,14.9,6.8
2006,0,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4
2006,0,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3
2006,1,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2
2006,0,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1
2006,1,Detroit Pistons,96.8,40.5,24.0,7.1,6.0,11.4,6.8,Phoenix Suns,108.4,41.8,26.6,6.7,5.0,13.3,10.2
2006,0,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5
2006,1,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4
2006,1,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7
2006,1,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2
2006,0,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1
2006,0,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1
2006,0,Los Angeles Lakers,99.4,42.2,21.1,7.7,4.3,13.9,6.7,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6
2006,0,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0
2006,0,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6
2006,1,Detroit Pistons,96.8,40.5,24.0,7.1,6.0,11.4,6.8,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4
2006,1,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2
2006,0,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1
2006,0,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1
2006,1,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8
2006,1,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7
2006,0,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8,Chicago Bulls,97.8,42.8,22.0,6.2,4.2,14.9,6.8
2006,0,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5,Milwaukee Bucks,97.8,41.2,21.6,7.3,3.3,14.6,6.2
2006,0,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6,Phoenix Suns,108.4,41.8,26.6,6.7,5.0,13.3,10.2
2006,1,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4
2006,0,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7
2006,1,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6
2006,0,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6
2006,0,Minnesota Timberwolves,91.7,39.4,20.9,6.8,5.7,14.5,3.8,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3
2006,1,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0
2006,0,Los Angeles Lakers,99.4,42.2,21.1,7.7,4.3,13.9,6.7,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2
2006,1,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8
2006,0,Chicago Bulls,97.8,42.8,22.0,6.2,4.2,14.9,6.8,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6
2006,0,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1
2006,0,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6
2006,0,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6
2006,0,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7,Detroit Pistons,96.8,40.5,24.0,7.1,6.0,11.4,6.8
2006,0,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1
2006,0,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8
2006,1,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7,Minnesota Timberwolves,91.7,39.4,20.9,6.8,5.7,14.5,3.8
2006,0,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1
2006,0,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4
2006,0,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0
2006,0,Milwaukee Bucks,97.8,41.2,21.6,7.3,3.3,14.6,6.2,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5
2006,1,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4
2006,1,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7
2006,0,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2
2006,1,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7
2006,1,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2,Phoenix Suns,108.4,41.8,26.6,6.7,5.0,13.3,10.2
2006,0,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9,Los Angeles Lakers,99.4,42.2,21.1,7.7,4.3,13.9,6.7
2006,0,Chicago Bulls,97.8,42.8,22.0,6.2,4.2,14.9,6.8,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4
2006,1,Milwaukee Bucks,97.8,41.2,21.6,7.3,3.3,14.6,6.2,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6
2006,0,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1,Minnesota Timberwolves,91.7,39.4,20.9,6.8,5.7,14.5,3.8
2006,0,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1
2006,0,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4
2006,0,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1
2006,0,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5
2006,0,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7
2006,0,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1
2006,0,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7
2006,0,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3
2006,0,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8,Phoenix Suns,108.4,41.8,26.6,6.7,5.0,13.3,10.2
2006,1,Detroit Pistons,96.8,40.5,24.0,7.1,6.0,11.4,6.8,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7
2006,1,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4
2006,0,Milwaukee Bucks,97.8,41.2,21.6,7.3,3.3,14.6,6.2,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0
2006,1,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5,Los Angeles Lakers,99.4,42.2,21.1,7.7,4.3,13.9,6.7
2006,0,Chicago Bulls,97.8,42.8,22.0,6.2,4.2,14.9,6.8,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4
2006,1,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6
2006,1,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6
2006,0,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8
2006,0,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2,Minnesota Timberwolves,91.7,39.4,20.9,6.8,5.7,14.5,3.8
2006,0,Detroit Pistons,96.8,40.5,24.0,7.1,6.0,11.4,6.8,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1
2006,0,Phoenix Suns,108.4,41.8,26.6,6.7,5.0,13.3,10.2,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4
2006,1,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8
2006,0,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9
2006,0,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4
2006,0,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5
2006,0,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5
2006,0,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3
2006,0,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4
2006,1,Chicago Bulls,97.8,42.8,22.0,6.2,4.2,14.9,6.8,Los Angeles Lakers,99.4,42.2,21.1,7.7,4.3,13.9,6.7
2006,0,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6
2006,0,Milwaukee Bucks,97.8,41.2,21.6,7.3,3.3,14.6,6.2,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8
2006,1,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0
2006,0,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6
2006,0,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1
2006,1,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1
2006,1,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2
2006,0,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1
2006,0,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4,Phoenix Suns,108.4,41.8,26.6,6.7,5.0,13.3,10.2
2006,1,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4
2006,0,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2
2006,0,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6
2006,0,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2
2006,0,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3,Detroit Pistons,96.8,40.5,24.0,7.1,6.0,11.4,6.8
2006,1,Phoenix Suns,108.4,41.8,26.6,6.7,5.0,13.3,10.2,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7
2006,0,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1
2006,0,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6,Milwaukee Bucks,97.8,41.2,21.6,7.3,3.3,14.6,6.2
2006,0,Minnesota Timberwolves,91.7,39.4,20.9,6.8,5.7,14.5,3.8,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7
2006,0,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0
2006,1,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6
2006,0,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5
2006,0,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5
2006,0,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4,Los Angeles Lakers,99.4,42.2,21.1,7.7,4.3,13.9,6.7
2006,0,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6
2006,0,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7
2006,1,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1,Detroit Pistons,96.8,40.5,24.0,7.1,6.0,11.4,6.8
2006,1,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5
2006,0,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2
2006,1,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1
2006,0,Milwaukee Bucks,97.8,41.2,21.6,7.3,3.3,14.6,6.2,Minnesota Timberwolves,91.7,39.4,20.9,6.8,5.7,14.5,3.8
2006,1,Chicago Bulls,97.8,42.8,22.0,6.2,4.2,14.9,6.8,San Antonio Spurs,95.6,41.5,20.9,6.6,5.7,13.7,6.4
2006,0,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5,Denver Nuggets,100.3,41.3,23.4,8.5,5.6,14.8,4.3
2006,1,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6,Utah Jazz,92.4,42.1,21.6,6.4,6.0,15.7,3.8
2006,0,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4,Sacramento Kings,98.9,40.5,22.3,7.4,3.6,14.6,6.0
2006,0,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8,Phoenix Suns,108.4,41.8,26.6,6.7,5.0,13.3,10.2
2006,0,Philadelphia 76ers,99.4,40.2,20.2,7.9,4.9,14.1,4.6,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9
2006,1,New Orleans/Oklahoma City Hornets,92.8,40.2,18.5,7.5,3.8,13.4,3.7,Seattle SuperSonics,102.6,39.6,20.7,7.6,3.7,14.7,7.4
2006,0,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6
2006,0,Washington Wizards,101.7,41.2,18.6,8.0,4.1,13.9,6.1,Charlotte Bobcats,96.9,39.8,20.9,10.0,4.3,14.2,5.2
2006,1,Minnesota Timberwolves,91.7,39.4,20.9,6.8,5.7,14.5,3.8,Cleveland Cavaliers,97.6,42.3,19.0,6.9,4.8,13.9,6.1
2006,1,Memphis Grizzlies,92.2,39.2,19.3,7.3,5.4,13.8,7.2,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1
2006,1,Chicago Bulls,97.8,42.8,22.0,6.2,4.2,14.9,6.8,Houston Rockets,90.1,41.6,19.3,7.2,3.9,14.5,5.7
2006,1,Detroit Pistons,96.8,40.5,24.0,7.1,6.0,11.4,6.8,Milwaukee Bucks,97.8,41.2,21.6,7.3,3.3,14.6,6.2
2006,0,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4,Golden State Warriors,98.5,42.3,20.7,7.4,4.4,14.1,7.6
2006,1,Portland Trail Blazers,88.8,37.7,18.2,6.5,5.3,14.7,4.4,Atlanta Hawks,97.2,40.3,19.8,7.2,4.8,15.7,5.2
2006,1,Indiana Pacers,93.9,42.2,19.9,7.3,5.0,15.3,6.5,Los Angeles Clippers,97.2,43.1,20.8,6.5,6.1,14.5,3.5
2006,1,New Jersey Nets,93.8,41.0,23.0,6.8,3.4,13.6,5.8,Los Angeles Lakers,99.4,42.2,21.1,7.7,4.3,13.9,6.7
2006,1,Dallas Mavericks,99.1,42.2,18.0,7.2,6.0,13.6,5.1,Toronto Raptors,101.1,38.5,19.4,6.5,3.3,13.1,7.4
2006,1,Orlando Magic,94.9,40.2,18.2,6.5,4.4,15.1,3.6,Boston Celtics,98.0,39.6,20.9,7.0,5.1,16.6,5.7
2006,0,New York Knicks,95.6,41.4,17.9,6.8,3.3,17.7,3.9,Miami Heat,99.9,43.1,20.6,6.4,5.4,14.5,6.1
